,actual values,Predicted class,network class
19343,0,1,normal
19344,0,0,anormaly
19345,1,0,anormaly
19346,1,1,normal
19347,0,0,anormaly
19348,0,0,anormaly
19349,0,0,anormaly
19350,1,1,normal
19351,1,1,normal
19352,1,1,normal
19353,0,0,anormaly
19354,1,1,normal
19355,0,0,anormaly
19356,1,1,normal
19357,1,1,normal
19358,0,0,anormaly
19359,1,1,normal
19360,0,0,anormaly
19361,0,0,anormaly
19362,1,1,normal
19363,0,0,anormaly
19364,1,1,normal
19365,0,0,anormaly
19366,1,1,normal
19367,0,0,anormaly
19368,1,1,normal
19369,1,1,normal
19370,0,0,anormaly
19371,0,0,anormaly
19372,1,1,normal
19373,1,1,normal
19374,1,1,normal
19375,1,1,normal
19376,1,1,normal
19377,0,0,anormaly
19378,1,1,normal
19379,1,1,normal
19380,1,1,normal
19381,1,1,normal
19382,0,0,anormaly
19383,0,0,anormaly
19384,0,1,normal
19385,1,1,normal
19386,1,1,normal
19387,1,1,normal
19388,0,0,anormaly
19389,1,1,normal
19390,1,1,normal
19391,1,1,normal
19392,1,1,normal
19393,0,0,anormaly
19394,0,0,anormaly
19395,0,0,anormaly
19396,1,1,normal
19397,1,1,normal
19398,0,0,anormaly
19399,1,1,normal
19400,0,0,anormaly
19401,0,0,anormaly
19402,1,1,normal
19403,0,0,anormaly
19404,0,0,anormaly
19405,0,0,anormaly
19406,1,1,normal
19407,1,1,normal
19408,1,1,normal
19409,1,1,normal
19410,1,1,normal
19411,0,0,anormaly
19412,1,1,normal
19413,1,1,normal
19414,1,1,normal
19415,0,0,anormaly
19416,0,1,normal
19417,1,1,normal
19418,1,1,normal
19419,1,1,normal
19420,0,0,anormaly
19421,0,0,anormaly
19422,0,0,anormaly
19423,0,0,anormaly
19424,0,0,anormaly
19425,0,0,anormaly
19426,1,1,normal
19427,1,1,normal
19428,0,0,anormaly
19429,1,1,normal
19430,0,0,anormaly
19431,1,1,normal
19432,1,1,normal
19433,1,1,normal
19434,1,1,normal
19435,1,1,normal
19436,1,1,normal
19437,1,1,normal
19438,1,1,normal
19439,1,1,normal
19440,1,1,normal
19441,1,1,normal
19442,1,1,normal
19443,1,0,anormaly
19444,1,1,normal
19445,1,1,normal
19446,1,1,normal
19447,0,0,anormaly
19448,0,0,anormaly
19449,1,1,normal
19450,0,0,anormaly
19451,1,1,normal
19452,1,1,normal
19453,1,1,normal
19454,1,1,normal
19455,1,1,normal
19456,1,1,normal
19457,0,0,anormaly
19458,0,0,anormaly
19459,1,1,normal
19460,0,0,anormaly
19461,0,0,anormaly
19462,0,0,anormaly
19463,1,1,normal
19464,1,0,anormaly
19465,1,1,normal
19466,1,1,normal
19467,1,1,normal
19468,0,0,anormaly
19469,1,1,normal
19470,0,0,anormaly
19471,0,0,anormaly
19472,0,0,anormaly
19473,0,0,anormaly
19474,1,1,normal
19475,1,1,normal
19476,0,1,normal
19477,1,1,normal
19478,0,0,anormaly
19479,1,1,normal
19480,0,0,anormaly
19481,0,0,anormaly
19482,0,0,anormaly
19483,1,1,normal
19484,1,1,normal
19485,1,1,normal
19486,0,0,anormaly
19487,1,1,normal
19488,0,0,anormaly
19489,0,0,anormaly
19490,1,1,normal
19491,0,0,anormaly
19492,1,1,normal
19493,1,1,normal
19494,0,0,anormaly
19495,0,0,anormaly
19496,0,0,anormaly
19497,1,1,normal
19498,0,0,anormaly
19499,1,1,normal
19500,1,1,normal
19501,1,1,normal
19502,1,1,normal
19503,0,0,anormaly
19504,0,0,anormaly
19505,0,0,anormaly
19506,0,0,anormaly
19507,1,1,normal
19508,1,1,normal
19509,1,1,normal
19510,1,1,normal
19511,0,0,anormaly
19512,0,0,anormaly
19513,0,0,anormaly
19514,0,0,anormaly
19515,1,1,normal
19516,1,1,normal
19517,0,0,anormaly
19518,0,0,anormaly
19519,1,1,normal
19520,1,1,normal
19521,0,0,anormaly
19522,0,0,anormaly
19523,0,0,anormaly
19524,1,1,normal
19525,0,0,anormaly
19526,0,0,anormaly
19527,1,1,normal
19528,0,0,anormaly
19529,0,0,anormaly
19530,1,1,normal
19531,0,0,anormaly
19532,0,0,anormaly
19533,1,1,normal
19534,1,1,normal
19535,1,1,normal
19536,1,1,normal
19537,1,1,normal
19538,1,1,normal
19539,0,0,anormaly
19540,0,0,anormaly
19541,1,1,normal
19542,0,0,anormaly
19543,0,0,anormaly
19544,1,1,normal
19545,1,1,normal
19546,0,0,anormaly
19547,0,0,anormaly
19548,1,1,normal
19549,0,1,normal
19550,0,0,anormaly
19551,1,1,normal
19552,1,1,normal
19553,1,0,anormaly
19554,1,1,normal
19555,1,1,normal
19556,1,1,normal
19557,1,1,normal
19558,1,1,normal
19559,0,0,anormaly
19560,1,1,normal
19561,1,1,normal
19562,1,1,normal
19563,1,1,normal
19564,1,1,normal
19565,1,1,normal
19566,0,0,anormaly
19567,1,1,normal
19568,0,0,anormaly
19569,1,1,normal
19570,0,0,anormaly
19571,1,1,normal
19572,1,1,normal
19573,0,0,anormaly
19574,1,1,normal
19575,1,1,normal
19576,0,0,anormaly
19577,0,1,normal
19578,1,1,normal
19579,1,1,normal
19580,0,0,anormaly
19581,1,1,normal
19582,0,0,anormaly
19583,1,0,anormaly
19584,0,0,anormaly
19585,0,0,anormaly
19586,1,1,normal
19587,0,0,anormaly
19588,0,0,anormaly
19589,0,0,anormaly
19590,1,1,normal
19591,1,1,normal
19592,0,1,normal
19593,1,1,normal
19594,1,1,normal
19595,1,1,normal
19596,0,0,anormaly
19597,1,1,normal
19598,0,0,anormaly
19599,1,1,normal
19600,0,0,anormaly
19601,1,1,normal
19602,0,0,anormaly
19603,0,0,anormaly
19604,1,1,normal
19605,0,0,anormaly
19606,0,0,anormaly
19607,0,0,anormaly
19608,0,1,normal
19609,1,1,normal
19610,1,1,normal
19611,0,0,anormaly
19612,0,0,anormaly
19613,1,1,normal
19614,1,1,normal
19615,1,1,normal
19616,1,1,normal
19617,0,1,normal
19618,1,1,normal
19619,1,1,normal
19620,0,0,anormaly
19621,1,1,normal
19622,1,1,normal
19623,1,1,normal
19624,1,1,normal
19625,1,1,normal
19626,0,0,anormaly
19627,0,0,anormaly
19628,0,0,anormaly
19629,1,1,normal
19630,0,0,anormaly
19631,1,1,normal
19632,0,0,anormaly
19633,1,1,normal
19634,1,1,normal
19635,0,0,anormaly
19636,0,0,anormaly
19637,1,1,normal
19638,1,1,normal
19639,1,1,normal
19640,0,0,anormaly
19641,0,1,normal
19642,1,1,normal
19643,1,1,normal
19644,1,1,normal
19645,1,1,normal
19646,0,0,anormaly
19647,1,1,normal
19648,1,0,anormaly
19649,1,1,normal
19650,1,1,normal
19651,0,0,anormaly
19652,0,0,anormaly
19653,1,1,normal
19654,1,1,normal
19655,1,1,normal
19656,0,0,anormaly
19657,0,0,anormaly
19658,0,0,anormaly
19659,1,1,normal
19660,0,0,anormaly
19661,1,1,normal
19662,1,1,normal
19663,1,1,normal
19664,0,0,anormaly
19665,1,1,normal
19666,1,1,normal
19667,0,0,anormaly
19668,1,1,normal
19669,0,0,anormaly
19670,0,0,anormaly
19671,1,0,anormaly
19672,0,0,anormaly
19673,1,1,normal
19674,1,1,normal
19675,1,1,normal
19676,1,1,normal
19677,0,0,anormaly
19678,0,0,anormaly
19679,1,1,normal
19680,1,1,normal
19681,1,1,normal
19682,1,1,normal
19683,1,1,normal
19684,0,0,anormaly
19685,1,1,normal
19686,1,1,normal
19687,0,0,anormaly
19688,0,0,anormaly
19689,1,1,normal
19690,0,0,anormaly
19691,0,0,anormaly
19692,1,1,normal
19693,0,0,anormaly
19694,1,1,normal
19695,0,0,anormaly
19696,1,1,normal
19697,0,0,anormaly
19698,1,1,normal
19699,1,0,anormaly
19700,0,0,anormaly
19701,1,1,normal
19702,1,1,normal
19703,1,0,anormaly
19704,1,1,normal
19705,0,0,anormaly
19706,0,0,anormaly
19707,1,0,anormaly
19708,1,1,normal
19709,0,0,anormaly
19710,1,1,normal
19711,1,0,anormaly
19712,1,0,anormaly
19713,1,1,normal
19714,0,0,anormaly
19715,1,1,normal
19716,1,1,normal
19717,0,0,anormaly
19718,1,1,normal
19719,0,0,anormaly
19720,1,1,normal
19721,1,1,normal
19722,1,1,normal
19723,0,0,anormaly
19724,0,0,anormaly
19725,0,1,normal
19726,1,1,normal
19727,0,0,anormaly
19728,0,0,anormaly
19729,0,1,normal
19730,1,1,normal
19731,1,1,normal
19732,1,1,normal
19733,1,1,normal
19734,1,1,normal
19735,0,0,anormaly
19736,0,0,anormaly
19737,0,0,anormaly
19738,0,0,anormaly
19739,0,0,anormaly
19740,1,1,normal
19741,0,0,anormaly
19742,0,0,anormaly
19743,1,1,normal
19744,1,0,anormaly
19745,0,0,anormaly
19746,1,1,normal
19747,1,1,normal
19748,0,0,anormaly
19749,0,0,anormaly
19750,0,0,anormaly
19751,0,0,anormaly
19752,1,0,anormaly
19753,0,0,anormaly
19754,0,0,anormaly
19755,1,1,normal
19756,0,1,normal
19757,0,0,anormaly
19758,1,1,normal
19759,0,0,anormaly
19760,1,1,normal
19761,1,1,normal
19762,0,0,anormaly
19763,1,1,normal
19764,0,0,anormaly
19765,1,1,normal
19766,0,0,anormaly
19767,1,1,normal
19768,1,1,normal
19769,1,1,normal
19770,1,0,anormaly
19771,1,1,normal
19772,1,1,normal
19773,1,1,normal
19774,0,0,anormaly
19775,0,0,anormaly
19776,0,0,anormaly
19777,1,1,normal
19778,0,0,anormaly
19779,0,0,anormaly
19780,0,0,anormaly
19781,1,1,normal
19782,0,0,anormaly
19783,1,1,normal
19784,0,0,anormaly
19785,0,0,anormaly
19786,0,1,normal
19787,0,0,anormaly
19788,0,0,anormaly
19789,0,0,anormaly
19790,0,0,anormaly
19791,1,1,normal
19792,0,0,anormaly
19793,0,0,anormaly
19794,1,1,normal
19795,0,0,anormaly
19796,0,0,anormaly
19797,0,0,anormaly
19798,1,1,normal
19799,1,1,normal
19800,1,1,normal
19801,0,0,anormaly
19802,1,1,normal
19803,1,1,normal
19804,1,1,normal
19805,1,1,normal
19806,1,0,anormaly
19807,1,1,normal
19808,1,1,normal
19809,1,1,normal
19810,0,0,anormaly
19811,1,1,normal
19812,1,1,normal
19813,1,1,normal
19814,1,1,normal
19815,1,1,normal
19816,0,0,anormaly
19817,1,1,normal
19818,1,1,normal
19819,0,0,anormaly
19820,1,1,normal
19821,0,0,anormaly
19822,0,0,anormaly
19823,1,1,normal
19824,0,0,anormaly
19825,0,0,anormaly
19826,1,1,normal
19827,0,0,anormaly
19828,1,1,normal
19829,1,1,normal
19830,1,1,normal
19831,0,0,anormaly
19832,0,0,anormaly
19833,1,1,normal
19834,0,0,anormaly
19835,0,0,anormaly
19836,0,0,anormaly
19837,0,0,anormaly
19838,0,0,anormaly
19839,1,1,normal
19840,0,0,anormaly
19841,0,0,anormaly
19842,0,0,anormaly
19843,1,1,normal
19844,1,1,normal
19845,0,0,anormaly
19846,0,0,anormaly
19847,0,1,normal
19848,1,1,normal
19849,0,1,normal
19850,1,1,normal
19851,1,1,normal
19852,0,0,anormaly
19853,1,1,normal
19854,0,0,anormaly
19855,0,1,normal
19856,1,1,normal
19857,1,1,normal
19858,0,0,anormaly
19859,0,0,anormaly
19860,1,1,normal
19861,1,1,normal
19862,1,1,normal
19863,0,0,anormaly
19864,1,0,anormaly
19865,0,0,anormaly
19866,1,1,normal
19867,0,1,normal
19868,1,1,normal
19869,1,1,normal
19870,0,0,anormaly
19871,0,0,anormaly
19872,1,1,normal
19873,0,0,anormaly
19874,1,0,anormaly
19875,1,1,normal
19876,1,1,normal
19877,1,1,normal
19878,0,0,anormaly
19879,1,0,anormaly
19880,1,1,normal
19881,1,1,normal
19882,1,0,anormaly
19883,0,1,normal
19884,1,1,normal
19885,0,0,anormaly
19886,1,1,normal
19887,1,1,normal
19888,1,1,normal
19889,1,1,normal
19890,0,0,anormaly
19891,0,0,anormaly
19892,0,0,anormaly
19893,0,0,anormaly
19894,0,0,anormaly
19895,0,0,anormaly
19896,1,1,normal
19897,0,0,anormaly
19898,0,1,normal
19899,1,1,normal
19900,1,1,normal
19901,0,0,anormaly
19902,0,0,anormaly
19903,0,0,anormaly
19904,1,1,normal
19905,0,0,anormaly
19906,0,0,anormaly
19907,1,1,normal
19908,1,0,anormaly
19909,0,0,anormaly
19910,1,0,anormaly
19911,0,0,anormaly
19912,1,1,normal
19913,1,1,normal
19914,1,1,normal
19915,1,1,normal
19916,0,0,anormaly
19917,0,1,normal
19918,1,1,normal
19919,0,0,anormaly
19920,1,1,normal
19921,1,1,normal
19922,0,0,anormaly
19923,1,1,normal
19924,1,1,normal
19925,0,0,anormaly
19926,1,1,normal
19927,1,1,normal
19928,1,1,normal
19929,1,1,normal
19930,0,0,anormaly
19931,1,1,normal
19932,0,0,anormaly
19933,0,0,anormaly
19934,1,1,normal
19935,1,1,normal
19936,0,0,anormaly
19937,1,1,normal
19938,0,0,anormaly
19939,1,1,normal
19940,0,0,anormaly
19941,1,1,normal
19942,1,1,normal
19943,1,1,normal
19944,1,1,normal
19945,1,1,normal
19946,1,1,normal
19947,0,0,anormaly
19948,0,0,anormaly
19949,0,0,anormaly
19950,0,0,anormaly
19951,0,0,anormaly
19952,1,1,normal
19953,1,1,normal
19954,1,1,normal
19955,0,0,anormaly
19956,0,0,anormaly
19957,1,1,normal
19958,0,0,anormaly
19959,0,0,anormaly
19960,1,1,normal
19961,1,0,anormaly
19962,0,0,anormaly
19963,1,1,normal
19964,0,0,anormaly
19965,0,0,anormaly
19966,1,1,normal
19967,1,1,normal
19968,1,1,normal
19969,0,0,anormaly
19970,0,0,anormaly
19971,1,1,normal
19972,0,0,anormaly
19973,0,0,anormaly
19974,1,1,normal
19975,0,0,anormaly
19976,1,1,normal
19977,1,1,normal
19978,0,0,anormaly
19979,1,1,normal
19980,0,0,anormaly
19981,0,0,anormaly
19982,0,0,anormaly
19983,0,0,anormaly
19984,1,1,normal
19985,0,1,normal
19986,1,1,normal
19987,1,1,normal
19988,0,0,anormaly
19989,1,1,normal
19990,0,0,anormaly
19991,1,1,normal
19992,1,1,normal
19993,1,1,normal
19994,0,0,anormaly
19995,0,1,normal
19996,0,0,anormaly
19997,1,1,normal
19998,1,1,normal
19999,1,1,normal
20000,1,1,normal
20001,1,1,normal
20002,0,0,anormaly
20003,1,1,normal
20004,0,0,anormaly
20005,0,0,anormaly
20006,0,0,anormaly
20007,1,1,normal
20008,0,0,anormaly
20009,1,1,normal
20010,1,1,normal
20011,0,1,normal
20012,0,0,anormaly
20013,0,0,anormaly
20014,0,0,anormaly
20015,0,0,anormaly
20016,0,0,anormaly
20017,0,0,anormaly
20018,0,0,anormaly
20019,0,0,anormaly
20020,0,0,anormaly
20021,0,0,anormaly
20022,1,1,normal
20023,1,1,normal
20024,0,0,anormaly
20025,1,1,normal
20026,1,1,normal
20027,0,0,anormaly
20028,0,0,anormaly
20029,0,0,anormaly
20030,1,1,normal
20031,1,1,normal
20032,1,1,normal
20033,0,0,anormaly
20034,1,1,normal
20035,1,1,normal
20036,1,1,normal
20037,0,0,anormaly
20038,1,1,normal
20039,1,1,normal
20040,1,1,normal
20041,0,0,anormaly
20042,1,1,normal
20043,1,1,normal
20044,0,0,anormaly
20045,0,0,anormaly
20046,0,0,anormaly
20047,1,1,normal
20048,1,1,normal
20049,1,1,normal
20050,0,0,anormaly
20051,0,0,anormaly
20052,0,0,anormaly
20053,0,0,anormaly
20054,1,1,normal
20055,0,0,anormaly
20056,0,0,anormaly
20057,0,0,anormaly
20058,0,0,anormaly
20059,1,1,normal
20060,0,0,anormaly
20061,0,0,anormaly
20062,1,1,normal
20063,1,1,normal
20064,0,0,anormaly
20065,1,1,normal
20066,0,0,anormaly
20067,1,1,normal
20068,1,1,normal
20069,1,1,normal
20070,0,0,anormaly
20071,1,1,normal
20072,0,0,anormaly
20073,1,1,normal
20074,1,1,normal
20075,1,1,normal
20076,0,0,anormaly
20077,0,0,anormaly
20078,1,1,normal
20079,0,0,anormaly
20080,1,1,normal
20081,1,1,normal
20082,1,1,normal
20083,1,1,normal
20084,1,1,normal
20085,1,1,normal
20086,1,1,normal
20087,0,0,anormaly
20088,1,1,normal
20089,1,0,anormaly
20090,1,1,normal
20091,1,1,normal
20092,0,0,anormaly
20093,1,1,normal
20094,1,1,normal
20095,1,1,normal
20096,0,1,normal
20097,0,0,anormaly
20098,1,1,normal
20099,0,0,anormaly
20100,0,0,anormaly
20101,0,0,anormaly
20102,0,0,anormaly
20103,0,0,anormaly
20104,1,1,normal
20105,1,1,normal
20106,1,1,normal
20107,0,0,anormaly
20108,1,1,normal
20109,1,1,normal
20110,1,1,normal
20111,1,1,normal
20112,1,1,normal
20113,1,1,normal
20114,0,0,anormaly
20115,1,1,normal
20116,0,1,normal
20117,1,1,normal
20118,0,0,anormaly
20119,1,1,normal
20120,0,0,anormaly
20121,1,1,normal
20122,1,1,normal
20123,1,1,normal
20124,1,1,normal
20125,0,1,normal
20126,1,1,normal
20127,1,1,normal
20128,0,0,anormaly
20129,1,1,normal
20130,0,0,anormaly
20131,0,0,anormaly
20132,1,1,normal
20133,0,0,anormaly
20134,0,0,anormaly
20135,0,0,anormaly
20136,0,0,anormaly
20137,0,0,anormaly
20138,0,0,anormaly
20139,1,1,normal
20140,0,0,anormaly
20141,1,1,normal
20142,0,1,normal
20143,1,1,normal
20144,0,0,anormaly
20145,1,1,normal
20146,0,0,anormaly
20147,0,0,anormaly
20148,1,1,normal
20149,1,1,normal
20150,1,1,normal
20151,1,1,normal
20152,0,0,anormaly
20153,1,1,normal
20154,1,1,normal
20155,1,1,normal
20156,1,1,normal
20157,0,0,anormaly
20158,0,0,anormaly
20159,0,0,anormaly
20160,0,0,anormaly
20161,1,1,normal
20162,1,1,normal
20163,1,1,normal
20164,1,1,normal
20165,0,0,anormaly
20166,1,1,normal
20167,0,0,anormaly
20168,0,0,anormaly
20169,1,1,normal
20170,0,0,anormaly
20171,1,1,normal
20172,1,1,normal
20173,1,1,normal
20174,0,0,anormaly
20175,1,1,normal
20176,0,0,anormaly
20177,0,0,anormaly
20178,0,0,anormaly
20179,1,1,normal
20180,1,1,normal
20181,1,1,normal
20182,0,0,anormaly
20183,1,1,normal
20184,1,1,normal
20185,1,1,normal
20186,1,1,normal
20187,1,1,normal
20188,1,1,normal
20189,1,1,normal
20190,0,0,anormaly
20191,1,1,normal
20192,1,1,normal
20193,1,1,normal
20194,0,0,anormaly
20195,0,0,anormaly
20196,1,1,normal
20197,0,0,anormaly
20198,1,1,normal
20199,1,1,normal
20200,0,0,anormaly
20201,1,1,normal
20202,1,1,normal
20203,0,0,anormaly
20204,1,1,normal
20205,0,0,anormaly
20206,1,1,normal
20207,1,1,normal
20208,0,0,anormaly
20209,0,0,anormaly
20210,0,0,anormaly
20211,1,1,normal
20212,0,0,anormaly
20213,0,0,anormaly
20214,0,0,anormaly
20215,0,0,anormaly
20216,1,1,normal
20217,1,0,anormaly
20218,1,1,normal
20219,1,1,normal
20220,1,1,normal
20221,0,0,anormaly
20222,1,1,normal
20223,1,1,normal
20224,1,1,normal
20225,0,0,anormaly
20226,1,1,normal
20227,0,0,anormaly
20228,1,1,normal
20229,1,1,normal
20230,0,0,anormaly
20231,1,1,normal
20232,1,1,normal
20233,0,0,anormaly
20234,0,0,anormaly
20235,1,1,normal
20236,0,0,anormaly
20237,0,0,anormaly
20238,0,0,anormaly
20239,1,1,normal
20240,1,1,normal
20241,0,0,anormaly
20242,0,0,anormaly
20243,0,0,anormaly
20244,1,1,normal
20245,1,1,normal
20246,0,0,anormaly
20247,0,0,anormaly
20248,0,0,anormaly
20249,1,1,normal
20250,0,0,anormaly
20251,1,1,normal
20252,0,0,anormaly
20253,0,0,anormaly
20254,1,1,normal
20255,0,0,anormaly
20256,1,1,normal
20257,0,0,anormaly
20258,0,0,anormaly
20259,1,1,normal
20260,0,0,anormaly
20261,1,1,normal
20262,1,1,normal
20263,0,0,anormaly
20264,1,1,normal
20265,0,1,normal
20266,0,1,normal
20267,0,0,anormaly
20268,0,0,anormaly
20269,1,0,anormaly
20270,1,1,normal
20271,1,1,normal
20272,1,0,anormaly
20273,0,1,normal
20274,1,1,normal
20275,0,0,anormaly
20276,1,1,normal
20277,0,0,anormaly
20278,0,0,anormaly
20279,0,0,anormaly
20280,0,0,anormaly
20281,0,0,anormaly
20282,1,1,normal
20283,1,1,normal
20284,0,0,anormaly
20285,0,0,anormaly
20286,1,1,normal
20287,1,1,normal
20288,0,0,anormaly
20289,1,1,normal
20290,0,0,anormaly
20291,1,1,normal
20292,1,1,normal
20293,0,0,anormaly
20294,0,0,anormaly
20295,0,1,normal
20296,1,0,anormaly
20297,0,0,anormaly
20298,0,0,anormaly
20299,1,1,normal
20300,1,1,normal
20301,1,1,normal
20302,0,0,anormaly
20303,1,1,normal
20304,0,0,anormaly
20305,1,1,normal
20306,1,0,anormaly
20307,0,0,anormaly
20308,1,1,normal
20309,1,1,normal
20310,0,0,anormaly
20311,0,0,anormaly
20312,0,1,normal
20313,1,1,normal
20314,1,1,normal
20315,1,1,normal
20316,0,0,anormaly
20317,1,1,normal
20318,1,1,normal
20319,1,1,normal
20320,1,1,normal
20321,0,1,normal
20322,1,1,normal
20323,1,1,normal
20324,0,0,anormaly
20325,1,1,normal
20326,0,0,anormaly
20327,0,0,anormaly
20328,1,1,normal
20329,0,0,anormaly
20330,1,1,normal
20331,0,0,anormaly
20332,1,1,normal
20333,1,1,normal
20334,0,0,anormaly
20335,0,0,anormaly
20336,0,0,anormaly
20337,0,0,anormaly
20338,1,1,normal
20339,0,0,anormaly
20340,1,1,normal
20341,0,0,anormaly
20342,1,1,normal
20343,1,1,normal
20344,1,1,normal
20345,0,0,anormaly
20346,1,0,anormaly
20347,1,1,normal
20348,1,1,normal
20349,0,0,anormaly
20350,1,1,normal
20351,1,1,normal
20352,0,0,anormaly
20353,0,0,anormaly
20354,0,0,anormaly
20355,1,1,normal
20356,1,1,normal
20357,1,1,normal
20358,1,1,normal
20359,1,1,normal
20360,1,1,normal
20361,1,1,normal
20362,0,0,anormaly
20363,1,1,normal
20364,0,0,anormaly
20365,1,1,normal
20366,1,1,normal
20367,1,1,normal
20368,0,0,anormaly
20369,1,1,normal
20370,1,0,anormaly
20371,0,0,anormaly
20372,1,1,normal
20373,1,1,normal
20374,0,0,anormaly
20375,0,0,anormaly
20376,1,1,normal
20377,0,0,anormaly
20378,0,0,anormaly
20379,1,1,normal
20380,1,1,normal
20381,1,1,normal
20382,1,1,normal
20383,1,1,normal
20384,0,0,anormaly
20385,1,1,normal
20386,1,1,normal
20387,0,0,anormaly
20388,0,0,anormaly
20389,1,1,normal
20390,1,1,normal
20391,0,0,anormaly
20392,0,0,anormaly
20393,0,0,anormaly
20394,1,1,normal
20395,0,0,anormaly
20396,1,1,normal
20397,1,1,normal
20398,1,1,normal
20399,0,1,normal
20400,0,0,anormaly
20401,0,0,anormaly
20402,1,1,normal
20403,0,0,anormaly
20404,1,1,normal
20405,0,0,anormaly
20406,1,1,normal
20407,1,1,normal
20408,1,1,normal
20409,1,1,normal
20410,0,0,anormaly
20411,1,1,normal
20412,0,0,anormaly
20413,0,0,anormaly
20414,0,0,anormaly
20415,0,1,normal
20416,1,1,normal
20417,0,0,anormaly
20418,1,1,normal
20419,0,0,anormaly
20420,0,1,normal
20421,0,0,anormaly
20422,1,1,normal
20423,0,0,anormaly
20424,1,1,normal
20425,1,1,normal
20426,0,0,anormaly
20427,1,1,normal
20428,1,1,normal
20429,1,1,normal
20430,1,1,normal
20431,0,0,anormaly
20432,1,0,anormaly
20433,0,0,anormaly
20434,0,0,anormaly
20435,1,1,normal
20436,0,0,anormaly
20437,1,1,normal
20438,1,1,normal
20439,1,1,normal
20440,0,0,anormaly
20441,0,0,anormaly
20442,0,0,anormaly
20443,0,0,anormaly
20444,0,0,anormaly
20445,0,0,anormaly
20446,1,1,normal
20447,0,0,anormaly
20448,0,0,anormaly
20449,0,0,anormaly
20450,0,0,anormaly
20451,1,1,normal
20452,0,0,anormaly
20453,1,1,normal
20454,0,0,anormaly
20455,0,0,anormaly
20456,0,0,anormaly
20457,1,1,normal
20458,0,0,anormaly
20459,1,1,normal
20460,1,1,normal
20461,1,1,normal
20462,0,0,anormaly
20463,0,0,anormaly
20464,1,1,normal
20465,1,1,normal
20466,0,0,anormaly
20467,1,1,normal
20468,1,1,normal
20469,1,1,normal
20470,1,1,normal
20471,0,0,anormaly
20472,0,0,anormaly
20473,0,0,anormaly
20474,0,0,anormaly
20475,0,0,anormaly
20476,1,1,normal
20477,0,0,anormaly
20478,1,0,anormaly
20479,0,0,anormaly
20480,1,1,normal
20481,1,1,normal
20482,0,0,anormaly
20483,1,1,normal
20484,1,1,normal
20485,1,1,normal
20486,0,0,anormaly
20487,0,0,anormaly
20488,1,1,normal
20489,1,1,normal
20490,1,1,normal
20491,1,1,normal
20492,1,1,normal
20493,0,0,anormaly
20494,1,1,normal
20495,1,1,normal
20496,0,0,anormaly
20497,0,0,anormaly
20498,1,1,normal
20499,0,0,anormaly
20500,1,1,normal
20501,1,1,normal
20502,0,0,anormaly
20503,0,0,anormaly
20504,1,1,normal
20505,1,1,normal
20506,1,1,normal
20507,0,0,anormaly
20508,1,1,normal
20509,0,0,anormaly
20510,1,1,normal
20511,0,0,anormaly
20512,0,0,anormaly
20513,1,1,normal
20514,0,0,anormaly
20515,1,1,normal
20516,1,1,normal
20517,1,1,normal
20518,0,0,anormaly
20519,1,1,normal
20520,0,0,anormaly
20521,1,1,normal
20522,0,0,anormaly
20523,1,1,normal
20524,1,1,normal
20525,0,0,anormaly
20526,1,1,normal
20527,0,0,anormaly
20528,1,1,normal
20529,0,0,anormaly
20530,1,1,normal
20531,1,1,normal
20532,1,1,normal
20533,0,0,anormaly
20534,1,1,normal
20535,1,1,normal
20536,0,0,anormaly
20537,1,1,normal
20538,0,0,anormaly
20539,1,1,normal
20540,0,0,anormaly
20541,0,0,anormaly
20542,1,1,normal
20543,1,1,normal
20544,0,1,normal
20545,1,1,normal
20546,0,0,anormaly
20547,0,0,anormaly
20548,1,1,normal
20549,1,1,normal
20550,1,1,normal
20551,1,1,normal
20552,1,1,normal
20553,0,0,anormaly
20554,1,1,normal
20555,0,0,anormaly
20556,0,0,anormaly
20557,0,0,anormaly
20558,0,0,anormaly
20559,0,0,anormaly
20560,0,0,anormaly
20561,1,1,normal
20562,0,0,anormaly
20563,0,0,anormaly
20564,1,1,normal
20565,0,0,anormaly
20566,0,0,anormaly
20567,1,1,normal
20568,0,0,anormaly
20569,0,0,anormaly
20570,1,1,normal
